Acct Code,Acct Name,Acct Short Name,Acct Type,Op ID,Op Date,Op Type,Op Name,Op Detail,Op Amount
102 10 4883,AKBANK 4883 TL HS,,,27605,44965,2,000304866,ÖZER SEVİNÇ AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,27606,44965,2,000304867,ERKAN TAŞ AKBANK HAVALE,5500.00
102 10 4883,AKBANK 4883 TL HS,,,27604,44965,2,000304944,HAVANE URKAY AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,27602,44965,2,000304997,YALÇIN CÖMERTOĞLU AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,27600,44965,2,000305042,ZENTEK YAZILIM AKBANK HAVALE,2600.00
102 10 4883,AKBANK 4883 TL HS,,,27599,44966,2,000307009,BYABOS KOZMETİK AKBANK HAVALE,2124.00
102 10 4883,AKBANK 4883 TL HS,,,27598,44967,2,000307897,NACİ ORAL AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,27597,44967,2,000308474,İBRAHİM SAMİ CH. MAH. AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,27941,44967,2,000308553,KADRİYE ELMALI CH. MAH AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,28165,44968,2,000310063,MERT YURTSEVER CH.MAH.AKBANK HAVALE,4252.00
102 10 4883,AKBANK 4883 TL HS,,,28166,44969,2,000310657,AKTAŞOĞLU CH.MAH.AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,28167,44970,2,000311771,EREN KILIÇ CH.MAH.AKBANK HAVALE,2124.00
102 10 4883,AKBANK 4883 TL HS,,,28168,44970,2,000312749,NAZAR GROSS CH.MAH.AKBANK HAVALE,3304.00
102 10 4883,AKBANK 4883 TL HS,,,28169,44971,2,000532757,TEZİŞ CH.MAH.AKBANK HAVALE,15000.00
102 10 4883,AKBANK 4883 TL HS,,,28170,44971,2,000570028,TEZİŞ FO 00034160 TAMİR BED.ÖDEMESİ,560.00
102 10 4883,AKBANK 4883 TL HS,,,28171,44972,2,000315219,AKİF AKTAŞ CH.MAH.AKBANK HAVALE,30000.00
102 10 4883,AKBANK 4883 TL HS,,,28172,44972,2,000315669,ZEN-MAR FT30025208 GMP3 ÖDEMESİ,2124.00
102 10 4883,AKBANK 4883 TL HS,,,28768,44973,2,000291595,SEZAİ KARAMAN CH.MAH.AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,28173,44973,2,000317139,TOLGA COŞKUN-SETCO GIDA CH.MAH AKB HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,28188,44973,2,000317746,MUSTAFA ÇETİN CH.MAH.AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,28189,44973,2,000317767,ASUMAN ZORLU(SERKAN DEMİRCİ) CH.MAH.AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,28772,44974,2,000319798,İHSAN PÜSKÜLLÜ AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,28773,44977,2,000322844,YAREN KILIÇ AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,28774,44977,2,000403971,AKB/Merkez Elektronik EFT,27000.00
102 10 4883,AKBANK 4883 TL HS,,,28775,44978,2,000324873,MAHSUNİ ESENGİN AKBANK HAVALE,5197.00
102 10 4883,AKBANK 4883 TL HS,,,28838,44978,2,000325084,AYŞE SARI AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,28864,44979,2,000326432,NARKONTEKS CH. MAH. AKBANK HAVALE,2000.00
102 10 4883,AKBANK 4883 TL HS,,,28863,44979,2,000326622,ÖMER DİNÇ VCH. MAH. AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,28862,44979,2,000326682,MARSİSPOS CH. MAH. AKBANK HAVALE,1652.00
102 10 4883,AKBANK 4883 TL HS,,,28860,44979,2,000327275,ROUDIN DAH DOU CH. MAH AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,28873,44980,2,000328053,ÇAĞDAŞ ŞENDUR CH. MAH. AKBANK HAVALE,2950.00
102 10 4883,AKBANK 4883 TL HS,,,28859,44980,2,000328140,AURO ENERJİ CH. MAH. AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,28858,44980,2,000328301,KIVANÇ ALTIKARDEŞLER CH.MAH.AKBANK HAVALE,1800.00
102 10 4883,AKBANK 4883 TL HS,,,28857,44980,2,000328518,BURAK CAN CH. MAH. AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,28871,44980,2,000328575,ELİF AKOL CH. MAH. AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,28854,44980,2,000328725,BOVV MAKARNA CH.MAH. AKBANK HAVALE,5500.00
102 10 4883,AKBANK 4883 TL HS,,,28851,44980,2,000328746,SOYAK TİC. CH. MAH. AKBANK HAVALE,1083.24
102 10 4883,AKBANK 4883 TL HS,,,28872,44980,2,000377444,ERHAN GÜMÜŞ CH. MAH. AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,29629,44981,2,000329603,ZAFER DEMİRCİ CH.MAH. AKBANK HAVALE,2124.00
102 10 4883,AKBANK 4883 TL HS,,,29626,44981,2,000329956,LEYLE RIZADOST CH.MAH. AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,29630,44981,2,000949299,ZA TEKSTİL CH.MAH. AKBANK HAVALE,3864.80
102 10 4883,AKBANK 4883 TL HS,,,29623,44984,2,000333135,ÖMER GÜL CH. MAH. AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,29620,44984,2,000333963,AKAY ELEKT. CH. MAH. AKBANK HAVALE,20000.00
102 10 4883,AKBANK 4883 TL HS,,,29617,44985,2,000335528,SOYAK TİC. CH. MAH. AKBANK HAVALE,5500.00
102 10 4883,AKBANK 4883 TL HS,,,29615,44985,2,000335679,MİKON MEDİKAL CH. MAH. AKBANK HAVALE,3100.00
102 10 4883,AKBANK 4883 TL HS,,,29613,44985,2,000335879,MAHYER GIDA CH. MAH. AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,29612,44985,2,000336064,SÜMEYRA ARSLAN CH.MAH. AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,29611,44985,2,000336243,ERKAN VATANDAŞ CH. MAH. AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,29610,44985,2,000336349,SİBEL KAMAYIR CH. MAH. AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,29609,44985,2,000336385,OLGARLAR CH. MAH. AKBANK HAVALE,14792.00
102 10 4883,AKBANK 4883 TL HS,,,29580,44985,2,000336521,EVALİ TURİZ CH. MAH. AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,29577,44985,2,000336523,EVALİ TURİZM CH. MAH. AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,29572,44985,2,000336618,ÇELİKKENT PETROL CH. MAH. AKBANK HAVALE,2124.00
102 10 4883,AKBANK 4883 TL HS,,,29631,44985,2,000336813,YAĞMUR CÖMERT CH.MAH.AKBANK HAVALE,1300.00
102 10 4883,AKBANK 4883 TL HS,,,29616,44985,2,000714054,BESİM TOPÇU CH. MAH. AKBANK HAVALE,2750.00
102 10 4883,AKBANK 4883 TL HS,,,29923,44986,2,000338026,TEKCAN ALP CH.MAH.AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,29922,44986,2,000338208,LOKMAN ALAN CH.MAH.AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,29921,44986,2,000338298,ME-SA ELEKT. CH.MAH. AKBANK HAVALE,5000.00
102 10 4883,AKBANK 4883 TL HS,,,29920,44986,2,000338478,AYDINTÜRK CH.MAH. AKBANK HAVALE,1200.00
102 10 4883,AKBANK 4883 TL HS,,,29919,44986,2,000338735,ZENTEK CH.MAH. AKBANK HAVALE,2100.00
102 10 4883,AKBANK 4883 TL HS,,,29918,44987,2,000340467,CARTERA KOZM. CH.MAH.AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,29917,44987,2,000340808,KASA YAZARKASA CH.MAH.AKBANK HAVALE,929.97
102 10 4883,AKBANK 4883 TL HS,,,30949,44988,2,000343438,RAHMİ DEMİR CH.MAH. AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,30803,44988,2,000779355,TEZİŞ CH. MAH. AKBANK HAVALE,560.00
102 10 4883,AKBANK 4883 TL HS,,,30945,44991,2,000346095,HAMİT BAYGUTALP CH.MAH. AKBANK HAVALE,10400.00
102 10 4883,AKBANK 4883 TL HS,,,31008,44991,2,000346167,MUHAMMED YILDIZ CH.MAH.AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,31007,44991,2,000346756,YASENER TEK. CH.MAH.AKBANK HAVALE,2124.00
102 10 4883,AKBANK 4883 TL HS,,,31002,44991,2,000346822,İSMAİL ALTUNTAŞ CH. MAH AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,30999,44991,2,000346832,NAİME YİĞİT CH. MAH. AKBANK HAVALE,2800.00
102 10 4883,AKBANK 4883 TL HS,,,30915,44992,2,000004472,ÖZ RİGA CH. MAH. AKBANK HAVALE,413.00
102 10 4883,AKBANK 4883 TL HS,,,30937,44992,2,000348434,KULELER OTOP. CH.MAH.AKBANK HAVALE,2950.00
102 10 4883,AKBANK 4883 TL HS,,,30938,44992,2,000348837,OLGARLAR CH.MAH. AKBANK HAVALE,649.00
102 10 4883,AKBANK 4883 TL HS,,,31363,44993,2,000350483,NARKONTEKS CH.MAH.AKBANK HAVALE,34468.40
102 10 4883,AKBANK 4883 TL HS,,,31394,44993,2,000351008,ME-SA ELEKT CH.MAH.AKBANK HAVALE,5000.00
102 10 4883,AKBANK 4883 TL HS,,,31395,44994,2,,DORUK TARIMSAL CH MAH AKBANK HAVALE,2124.00
102 10 4883,AKBANK 4883 TL HS,,,31396,44994,2,000352734,MESUT BİNA CH.MAH AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,31398,44995,2,000172294,GÖZGRUP CH. MAH AKBANK HAVALE,48960.00
102 10 4883,AKBANK 4883 TL HS,,,31399,44998,2,000406126,GÖZGRUP ANKARA CH.MAH AKBANK HAVALE,8640.01
102 10 4883,AKBANK 4883 TL HS,,,31400,44998,2,000854648,GÖZGRUP AKDENİZ CH.MAH.AKBANK HAVALE,4320.00
102 10 4883,AKBANK 4883 TL HS,,,31401,44998,2,000857449,GÖZGRUP KARADENIZ CH.MAH AKBANK HAVALE,7200.00
102 10 4883,AKBANK 4883 TL HS,,,31403,44999,2,000653199,TEZİŞ ELEKT CH.MAH AKBANK HAVALE,560.00
102 10 4883,AKBANK 4883 TL HS,,,31404,45000,2,000974235,TEZİŞ ELEKT.CH.MAH AKBANK HAVALE,510.00
102 10 4883,AKBANK 4883 TL HS,,,32306,45001,2,000363063,ZERO MAX CH.MAH.AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,32330,45001,2,000363425,AZTEK CH.MAH.AKBANK HAVALE,25518.00
102 10 4883,AKBANK 4883 TL HS,,,32375,45001,2,000813630,ERBEN CH.MAH.AKBANK HAVALE,2599.00
102 10 4883,AKBANK 4883 TL HS,,,32377,45002,2,000365073,BERZANCAN İL CH.MAH.AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,32379,45002,2,000365173,MİKRO DESTEK CH.MAH.AKBANK HAVALE,3094.00
102 10 4883,AKBANK 4883 TL HS,,,32380,45005,2,000368633,AYKUT ÖÇALIR CH.MAH.AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,32381,45005,2,000368648,KAYDUS EĞİTİM CH.MAH.AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,32383,45005,2,000368651,BTB CH.MAH.AKBANK HAVALE,2599.00
102 10 4883,AKBANK 4883 TL HS,,,32386,45005,2,000368666,4YOL CH.MAH.AKBANK HAVALE,500.00
102 10 4883,AKBANK 4883 TL HS,,,32391,45005,2,000368970,ALTUN İŞ CH.MAH.AKBANK HAVALE,1652.00
102 10 4883,AKBANK 4883 TL HS,,,32392,45005,2,000369307,İBRAHİM BÜYÜKCEBECİ CH.MAH.AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,32393,45005,2,000369379,MEHMET ÖZKARAN CH.MAH.AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,32394,45005,2,000369458,AKARCAN CH.MAH.AKBANK HAVALE,8550.00
102 10 4883,AKBANK 4883 TL HS,,,32395,45005,2,000369458,ÖZTÜRK ELK.CH.MAH.AKBANK HAVALE,15000.00
102 10 4883,AKBANK 4883 TL HS,,,32389,45005,2,000483211,BURAK ALTAKHAN CH.MAH.AKBANK HAVALE,2800.00
102 10 4883,AKBANK 4883 TL HS,,,32582,45006,2,370733,VİALAND CH. MAH. AKBANK HAVALE,21400.00
102 10 4883,AKBANK 4883 TL HS,,,32508,45006,2,371281,OLGARLAR CH.MAH.AKBANK HAVALE,10738.00
102 10 4883,AKBANK 4883 TL HS,,,32583,45006,2,371449,SDR CİVATA CH.MAH. AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,32396,45006,2,371558,MAS GRUP CH.MAH.AKBANK HAVALE,2599.00
102 10 4883,AKBANK 4883 TL HS,,,32512,45006,2,5396,ÖZ RİGA TEKSTIK CH.MAH.AKBANK HAVALE,4130.00
102 10 4883,AKBANK 4883 TL HS,,,32511,45007,2,372328,UĞURÇELİK TARTI CH.MAH. AKBANK HAVALE,2599.00
102 10 4883,AKBANK 4883 TL HS,,,32585,45007,2,372818,EGEM TEKN CH.MAH.AKBANK HAVALE,1400.00
102 10 4883,AKBANK 4883 TL HS,,,32586,45007,2,372825,EGEM TEKN. CH.MAH.AKBANK HAVALE,252.00
102 10 4883,AKBANK 4883 TL HS,,,32589,45007,2,372891,HÜSEYİN FAHRİ AYGÜN CH.MAH.AKBANK HAVALE,2600.00
102 10 4883,AKBANK 4883 TL HS,,,32590,45007,2,373009,BURCU DERYA CH.MAH.AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,32777,45008,2,184702,YÜKSEL KURU KAHVE CH.MAH.AKBANK HAVALE,2850.64
102 10 4883,AKBANK 4883 TL HS,,,32959,45008,2,3598933,AYŞE ERDEM AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,32779,45008,2,374099,DİNÇER BENEK CH.MAH. AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,32776,45008,2,374190,SİVRİOĞULLARI CH.MAH. AKBANK HAVALE,2600.00
102 10 4883,AKBANK 4883 TL HS,,,32775,45008,2,374237,SİSYPHUS CH.MAH.AKBANK HAVALE,5700.00
102 10 4883,AKBANK 4883 TL HS,,,32774,45008,2,374263,SELÇUK BELED. CH.MAH.AKBANK HAVALE,2124.00
102 10 4883,AKBANK 4883 TL HS,,,32773,45008,2,374359,SELÇUK BELED. CH.MAH.AKBANK HAVALE,2124.00
102 10 4883,AKBANK 4883 TL HS,,,32771,45008,2,374372,GÜLŞAH GÜLAY CH.MAH.AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,32770,45008,2,374497,LEYLA1 CH.MAH.AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,32851,45008,2,374595,VİA MARİNA AKBANK HAVALE,6195.00
102 10 4883,AKBANK 4883 TL HS,,,32778,45008,2,489095,OLCAY KAZIK CH. MAH AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,32772,45008,2,513811,SELÇUK BELED. CH.MAH.AKBANK HAVALE,2124.00
102 10 4883,AKBANK 4883 TL HS,,,32960,45008,2,7495560,NESLİHAN KIZILDERE AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,32967,45009,2,375572,COY REST.AKBANK HAVALE,5700.00
102 10 4883,AKBANK 4883 TL HS,,,32966,45009,2,375589,MODOĞLU CH.MAH.AKBANK HAVALE,2124.00
102 10 4883,AKBANK 4883 TL HS,,,32964,45009,2,376086,TEKNOPAR İSTANBUL CH.MAH.AKBANK HAVALE,2862.00
102 10 4883,AKBANK 4883 TL HS,,,32962,45009,2,376178,DİLAN ALDEMİR AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,32968,45009,2,376180,YETKİN KARDEŞLER AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,32961,45009,2,376208,KADİR ŞAHAN AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,32972,45009,2,376402,GÖZÜM OPTİK CH.MAH. AKBANK HAVALE,15000.00
102 10 4883,AKBANK 4883 TL HS,,,32974,45009,2,728221,ZAFER KAYA AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,33175,45012,2,379640,MCN ELEKT. CH. MAH. AKBANK HAVALE,2599.00
102 10 4883,AKBANK 4883 TL HS,,,33447,45013,2,381024,MAK HİPERMARKET AKBANK HAVALE(Hanife şanal),2850.00
102 10 4883,AKBANK 4883 TL HS,,,33448,45013,2,381037,YONA ÇİKOLATA AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,33457,45013,2,381252,HİLAL GÖKÇAY SAZ AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,33458,45013,2,381475,AYŞENUR BALAKÇI AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,33461,45013,2,381610,AYŞE ÇAMURDAŞ AKBANK HAVALE (Devran çamurdaş),2850.00
102 10 4883,AKBANK 4883 TL HS,,,33623,45013,2,381635,ANIL KETENCİ AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,33625,45014,2,382311,GÖKHAN KESMEN AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,33626,45014,2,382575,HAMZA KAÇAKCI AKBANK HAVALE(Elif kaçakcı),2850.00
102 10 4883,AKBANK 4883 TL HS,,,33627,45014,2,382586,VİLDAN DEMİRDİLEK AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,33622,45014,2,382779,KASAYAZARKASA AKBANK HAVALE (Anet),700.00
102 10 4883,AKBANK 4883 TL HS,,,33624,45014,2,59440,BEŞİKTAŞ EMLAK YATIRIM AKBANK HAVALE,5224.00
102 10 4883,AKBANK 4883 TL HS,,,33790,45015,2,384129,ONYIL BİLİŞİM AKBANK HAVALE,4252.00
102 10 4883,AKBANK 4883 TL HS,,,33789,45015,2,554534,ERDAL ÖZTÜRK CH.MAH.AKBANK HAVALE,12000.00
102 10 4883,AKBANK 4883 TL HS,,,33853,45016,2,386075,12 YAZILIM CH.MAH.AKBANK HAVALE,9912.00
102 10 4883,AKBANK 4883 TL HS,,,34250,45016,2,386923,SAİME YILMAZ AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,34251,45016,2,386988,ENİS KILINÇ AKBANK HAVALE,1400.00
102 10 4883,AKBANK 4883 TL HS,,,33854,45016,2,387003,VİALAND CH.MAH.AKBANK HAVALE,10000.00
102 10 4883,AKBANK 4883 TL HS,,,34252,45016,2,387257,İHLA GRUP AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,34253,45017,2,388882,YAKUP KURTARAN AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,34256,45019,2,391111,MESA ELK CH.MAH.AKBANK HAVALE,5000.00
102 10 4883,AKBANK 4883 TL HS,,,34257,45019,2,391388,DEFNE BİLİŞİM CH.MAH.AKBANK HAVALE,1652.00
102 10 4883,AKBANK 4883 TL HS,,,34258,45019,2,391424,ONYIL AKBANK HAVALE,2600.00
102 10 4883,AKBANK 4883 TL HS,,,34259,45019,2,656022,TEZİŞ CH.MAH.AKBANK HAVALE,1180.00
102 10 4883,AKBANK 4883 TL HS,,,34456,45020,2,393645,DAMLA KÖKVER AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,34457,45020,2,393725,FEHMİ YALÇINKAYA AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,34458,45020,2,394024,KENAN ŞEN CH.MAH.AKBANK HAVALE,3000.00
102 10 4883,AKBANK 4883 TL HS,,,34459,45020,2,394138,MUSTAFA TAŞKAN AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,34468,45020,2,394226,MUHAMMED ENES ELAY AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,34464,45020,2,394393,ZEYNEP SÜER CH.MAH.AKBANK HAVALE,2124.00
102 10 4883,AKBANK 4883 TL HS,,,34465,45020,2,394397,PİLEVNELİ AKBANK HAVALE,3100.00
102 10 4883,AKBANK 4883 TL HS,,,34466,45020,2,394443,OLGARLAR CH.MAH.AKBANK HAVALE,897.00
102 10 4883,AKBANK 4883 TL HS,,,34580,45021,2,395626,TUĞBA ÖZATA AKBANK HAVALE,7670.00
102 10 4883,AKBANK 4883 TL HS,,,34573,45021,2,395657,SAPANCA BİRLİKTE AKBANK HAVALE,5082.40
102 10 4883,AKBANK 4883 TL HS,,,34574,45021,2,395727,SEHER TÜRKMEN AKBANK HAVALE,2800.00
102 10 4883,AKBANK 4883 TL HS,,,34576,45021,2,395916,HİKMET ÖGETÜRK AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,34577,45021,2,395919,YASEMİN KARA AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,34583,45021,2,396143,ÇEVİK ELK. CH.MAH.AKBANK HAVALE,2600.00
102 10 4883,AKBANK 4883 TL HS,,,34830,45021,2,396188,12 YAZILIM CH.MAH. AKBANK HAVALE,1652.00
102 10 4883,AKBANK 4883 TL HS,,,34584,45021,2,396248,NARKONTEKS CH.MAH. AKBANK HAVALE,13750.00
102 10 4883,AKBANK 4883 TL HS,,,34585,45021,2,396253,NESLİHAN AYAR CH.MAH.AKBANK HAVALE,414.18
102 10 4883,AKBANK 4883 TL HS,,,34641,45021,2,396370,SUDENAZ YAŞİ AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,34831,45021,2,396532,İŞ MERKEZLERİ CH.MAH.AKBANK HAVALE,240000.00
102 10 4883,AKBANK 4883 TL HS,,,34575,45021,2,414861,YÜKSEL ERDEN AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,34833,45022,2,397885,GÜNAY YILDIZ AKBANK HAVALE,2850.00
102 10 4883,AKBANK 4883 TL HS,,,35793,45022,2,398632,OSMAN KOÇ AKB HVL (Yunus Emre Kaya),450.00
102 10 4883,AKBANK 4883 TL HS,,,34835,45022,2,398745,HİFİLİFE AKBANK HAVALE,5224.00
102 10 4883,AKBANK 4883 TL HS,,,35794,45022,2,398855,OSMAN KOÇ AKB HVL (Yunus Emre Kaya),5.62
102 10 4883,AKBANK 4883 TL HS,,,34834,45022,2,6554,ÖZ-RİGA CH.MAH.AKBANK HAVALE,1298.00
102 10 4883,AKBANK 4883 TL HS,,,35028,45023,2,883/399908,AKB/Deıchmann Ayakkabıcılık EFT,16030.00
102 10 4883,AKBANK 4883 TL HS,,,35029,45023,2,883/400014,AKB/Ömer Kurtuldu EFT,2850.00
102 10 4883,AKBANK 4883 TL HS,,,35030,45023,2,883/400041,AKB/Miray İstanbul EFT,5700.00
102 10 4883,AKBANK 4883 TL HS,,,35031,45023,2,883/400328,AKB/Ege Teta EFT,2700.00
102 10 4883,AKBANK 4883 TL HS,,,35032,45023,2,883/400766,AKB/Selim Çanak EFT,2850.00
102 10 4883,AKBANK 4883 TL HS,,,35295,45026,2,883/104446,AKB/Coşkun Hazır Giyim,7080.00
102 10 4883,AKBANK 4883 TL HS,,,35247,45026,2,883/231609,MELİH ÖZEL-Özeller Kuyumculuk AKB EFT,2850.00
102 10 4883,AKBANK 4883 TL HS,,,35170,45026,2,883/403762,LEYLA ESKİKURT AKB EFT (ahmet eskikurt),2850.00
102 10 4883,AKBANK 4883 TL HS,,,35292,45026,2,883/404557,AKB/Dior Konfeksiyon EFT,5082.40
102 10 4883,AKBANK 4883 TL HS,,,35730,45027,2,406482,OLGARLAR CH.MAH.AKB HVL,10000.00
102 10 4883,AKBANK 4883 TL HS,,,35358,45027,2,883/406087,OPAL GOLD AKB HVL (Özge payas),2850.00
102 10 4883,AKBANK 4883 TL HS,,,35407,45027,2,883/406249,BK Concept AKB/EFT,2850.00
102 10 4883,AKBANK 4883 TL HS,,,35486,45027,2,883/406518,MÜNEVVER AKBULUT AKB HVL,2850.00
102 10 4883,AKBANK 4883 TL HS,,,35501,45027,2,883/406655,OSMAN KOÇ AKB HVL (Yunus Emre Kaya),70.00
102 10 4883,AKBANK 4883 TL HS,,,35338,45027,2,883/493062,Kübra Küymen AKB HVL,2850.00
102 10 4883,AKBANK 4883 TL HS,,,35458,45027,2,883/563923,HAV.ERSAN GÜL-7777/HAVHUGIN YAZILIM TEKNOL OJİLERİ,2800.00
102 10 4883,AKBANK 4883 TL HS,,,35457,45027,2,883/564901,HAV.ERSAN GÜL,50.00
102 10 4883,AKBANK 4883 TL HS,,,35801,45028,2,407662,AKB/İSTREST EFT,9500.00
102 10 4883,AKBANK 4883 TL HS,,,35800,45028,2,407681,AKB/KORKMAZ ELK EFT,509.76
102 10 4883,AKBANK 4883 TL HS,,,35511,45028,2,883/407582,AKB/Yafes Dinç EFT,5700.00
102 10 4883,AKBANK 4883 TL HS,,,35513,45028,2,883/407626,AKB/Serhat Yılmaz EFT,2850.00
102 10 4883,AKBANK 4883 TL HS,,,35522,45028,2,883/407788,AKB/Techno Cadde EFT,499.00
102 10 4883,AKBANK 4883 TL HS,,,35525,45028,2,883/407869,AKB/Mehmet Altınzencir EFT,2850.00
102 10 4883,AKBANK 4883 TL HS,,,35572,45028,2,883/408054,AKB/Yarkın Çınar EFT,3000.00
102 10 4883,AKBANK 4883 TL HS,,,35580,45028,2,883/408111,AKB/Hifilife Elektronik EFT,5224.00
102 10 4883,AKBANK 4883 TL HS,,,35588,45028,2,883/408195,AKB/Özel Dentin EFT,2850.00
102 10 4883,AKBANK 4883 TL HS,,,35517,45028,2,883/805158,AKB/Merkez Elektronik EFT,9000.00
102 10 4883,AKBANK 4883 TL HS,,,35659,45029,2,883/409124,AKB/Digitolia Dijital EFT,5198.00
102 10 4883,AKBANK 4883 TL HS,,,35664,45029,2,883/409273,AKB/Yıldız Çeyiz EFT,259.60
102 10 4883,AKBANK 4883 TL HS,,,35804,45029,2,883/409941,AKB/ELÇİ VETERİNERLİK EFT (Hasan kaya),2850.00
102 10 4883,AKBANK 4883 TL HS,,,35973,45030,2,883/126398,AKB/Coşkun Hazır EFT,2552.00
102 10 4883,AKBANK 4883 TL HS,,,35832,45030,2,883/410851,AKB/Karma Petrol EFT,2124.00
102 10 4883,AKBANK 4883 TL HS,,,35972,45030,2,883/411466,AKB/AKUDOSOFT EFT,2599.00
102 10 4883,AKBANK 4883 TL HS,,,35980,45030,2,883/411645,AKB/Çift Geyik EFT,15000.00
102 10 4883,AKBANK 4883 TL HS,,,35983,45030,2,883/411742,AKB/Vialand Eğlence EFT,11400.00
102 10 4883,AKBANK 4883 TL HS,,,35881,45030,2,883/555340,AKB/Gülay Erdem Eft (Malik erdem),2850.00
